tanggal,judul,narasi,author,label
"Januari 23, 2023"," Kamar Ferry Irawan Digeledah, Bukti Baru Terungkap",Hasil periksa fakta Siti Lailatul Fitriyah Unggahan video dengan klaim Kamar Ferry Irawan digeledah dan bukti baru terungkap merupakan konten dengan koneksi yang salah. Faktanya […],Pemeriksa Fakta Junior,0
"Januari 23, 2023", Jus Daun Pepaya untuk Obat Demam Berdarah Dengue (DBD),"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Salah, daun pepaya belum terbukti bisa menyembuhkan virus Demam Berdarah Dengue (DBD). Direktur Pencegahan dan Pengendalian Penyakit […]",Tim Kalimasada,0
"Januari 23, 2023", Gambar Tangkapan Layar Artikel Warta Ekonomi “Ganjar Pranowo gagal Tangani banjir Semarang Netizen ; Pangeran Tik Tok kemana aja”,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut telah disunting pada bagian judul. Faktanya, diketahui bahwa tangkapan layar tersebut berasal dari […]",Pemeriksa Fakta Junior,0
"Januari 23, 2023", Video Ferry Irawan Dibawa Ambulance Setelah 4 Hari Dipenjara,Hasil periksa fakta Siti Lailatul Fitriyah Unggahan video dengan klaim Ferry Irawan sakit dibawa ambulance di hari ke 4 ia dipenjara merupakan konten dengan koneksi […],Pemeriksa Fakta Junior,0
"Januari 22, 2023", Video “Malaysia hancur lebur”,"MENYESATKAN, berisi pembacaan artikel dengan mengganti aspek yang berkaitan dengan konflik Rusia vs Ukraina untuk mengesankan video berkaitan dengan Indonesia dan Malaysia. FAKTA: selain mengganti […]",Aribowo Sasmito,0
"Januari 22, 2023", Indonesia Vs Australia Pecah!!! Indonesia Lancarkan Serangan Ke Garda Terdepan Australia,"Hasil Periksa Fakta Dyah Febriyani Video yang diklaim Indonesia melakukan serangan ke Australia adalah hoaks. Seluruh video itu bukan perang antara Indonesia dan Australia, melainkan […]",Tim Kalimasada,0
"Januari 22, 2023"," “ALLHAMDULILLAH !! AKHIRNYA AYAH BRIGADIR J, BEBASKAN BHARADA E”","Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan. Faktanya, setelah melakukan penelusuran thumbnail video tersebut merupakan hasil editan dan isi video tersebut adalah potongan dari […]",Tim Kalimasada,0
"Januari 22, 2023"," “JIKA ANDA DIGIGIT ULAR COBRA JANGAN PANIK, TUMBUKAN KUNYIT, SELEDRI DAN MINYAK KAYU PUTIH OLESKAN KEBAGIAN YANG DIGIGIT DAN DIBUNGKUS SELURUH TUBUH DENGAN KAIN KAFAN”","Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan. Faktanya. tidak ada bukti yang membenarkan bahwa mengatasi gigitan ular dengan hanya membuat ramuan dari tumbukan kunyit, […]",Tim Kalimasada,0
"Januari 22, 2023", PDIP usung Megawati di pilpres 2024,Hasil periksa fakta Vendra Panji Dalam isi video tersebut tidak ada konfirmasi yang mengatakan bahwa PDI Perjuangan sepakat mengusung Megawati Soekarnoputri sebagai calon presiden untuk […],Pemeriksa Fakta Junior,0
"Januari 21, 2023", Ibu Norma Risma Hamil Tiga Bulan Dengan Menantunya,"Hasil periksa fakta Siti Lailatul Fitriyah Unggahan video dengan klaim bahwa Rihanah Anah, ibu Norma Risma sedang hamil anak Rozy adalah konten yang menyesatkan. Faktanya, […]",Pemeriksa Fakta Junior,0
"Januari 20, 2023", Ronaldo mengaku cinta Islam.,"Hasil periksa fakta Vendra Panji Narasi yang disampaikan unggahan tersebut tidak benar karena dalam video aslinya, tidak ada ucapan yang menjelaskan bahwa Ronaldo mengatakan ia […]",Pemeriksa Fakta Junior,0
"Januari 20, 2023", Video Ferdy Sambo Ngamuk Di Ruang Sidang,"Hasil Periksa Fakta Dyah Febriyani Video tersebut bukan Ferdi Sambo, melainkan dua anggota DPRD yang sedang adu jotos saat sidang paripurna di Maluku. ============[KATEGORI] Konten […]",Tim Kalimasada,0
"Januari 20, 2023", Video Hakim Wahyu Diseret Paksa Keluar Sidang,Hasil Periksa Fakta Dyah Febriyani Video hakim Wahyu diseret dari sidang tidak benar. Faktanya video tersebut cuplikan dari suasana ricuh sidang Rizieq Shihab serta video […],Tim Kalimasada,0
"Januari 20, 2023", Dokter Malaysia dihukum mati karena bunuh pasien dengan vaksin Covid,"Hasil periksa fakta Arief Putra Ramadhan. Meskipun pengadilan Malaysia masih menjatuhkan hukuman mati, namun tidak ada eksekusi yang dilakukan sejak pengumuman moratorium di tahun 2018. […]",Tim Kalimasada,0
"Januari 20, 2023"," JOKOWI STRES, GIBRAN DIPASTIKAN DIHUKUM MATI",Hasil periksa fakta Arief Putra Ramadhan. Klaim Gibran Rakabuming Raka yang dihukum mati karena terlibat kasus korupsi dana bantuan sosial adalah salah. Tudingan Gibran Rakabuming […],Tim Kalimasada,0
"Januari 20, 2023", KPK GELEDAH KANTOR WALIKOTA SOLO,Hasil periksa fakta Arief Putra Ramadhan. Penggeledahan yang dilakukan oleh KPK di kantor Wali Kota Solo adalah tidak benar. Klarifikasi yang dilakukan oleh PLT juru […],Tim Kalimasada,0
"Januari 19, 2023", DETIK-DETIK JATUHNYA PESAWAT DI NEPAL,Hasil periksa fakta Pekik Jalu Utomo.Faktanya video tersebut adalah video pesawat angkut militer milik Rusia yang jatuh saat melakukan uji terbang di luar Moskow pada […],Tim Kalimasada,0
"Januari 19, 2023", “PERGOKI SARWENDAH DAN BETRAND SEDANG DIKAMAR RUBEN ONSU ANCAM AKHIRI HAK ASUH BETRAND”,"Hasil periksa fakta Yudho Ardi Informasi yang salah. Faktanya, setelah melakukan penelusuran thumbnail video tersebut merupakan hasil editan dan isi video tersebut adalah potongan dari […]",Tim Kalimasada,0
"Januari 19, 2023", Perusahaan Biskuit Oreo menegaskan bahwa produknya Haram,"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Oreo melalui akun twitternya menegaskan bahwa sertifikasi Halal akan tergantung pada negara masing-masing, dan Oreo menghimbau untuk […]",Tim Kalimasada,0
"Januari 19, 2023", Modus baru penyelundupan Narkoba Pake Kelapa muda (Dugan) Tangkorak China utk hancurkan GENERASI INDONESIA,"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Salah, penyelundupan tersebut terjadi di Sonora, Meksiko. =====KATEGORI: Konteks yang Salah =====NARASI:“Modus baru penyelundupan Narkoba Pake Kelapa […]",Tim Kalimasada,0
"Januari 19, 2023"," Video “Istri Anies & Anies Tiba Di Gedung KPK, Penyidik Dalami K0rupsi Bans0s Yang Merugikan Rakyat 3 T?”","MENYESATKAN. FAKTA: selain berisi gambar pratinjau (thumbnail) hasil SUNTINGAN dan potongan-potongan video dari peristiwa yang TIDAK berkaitan, video sebenarnya berisi pembacaan artikel dari situs yang […]",Aribowo Sasmito,0
"Januari 19, 2023", Video Ulasan Iphone 16 Pro,Hasil periksa fakta Agnes Amungkasari. Video ulasan Iphone 16 Pro yang beredar adalah informasi yang salah. Hingga saat ini belum ada konfirmasi resmi dari Apple […],Tim Kalimasada,0
"Januari 19, 2023", Hakim Temukan Puluhan Tengkorak di Rumah Ferdy Sambo,Hasil periksa fakta Agnes Amungkasari. Video yang dibagikan di Facebook tersebut berisi bantahan terhadap sebuah video YouTube yang memuat narasi penemuan tulang belulang di rumah […],Tim Kalimasada,0
"Januari 19, 2023", Indonesia Uji Coba Peluru Kendali Bertenaga Nuklir,"Hasil periksa fakta Agnes Amungkasari. Torpedo SUT buat PT Dirgantara Indonesia digerakkan dengan tenaga motor listrik, bukan menggunakan tenaga nuklir seperti yang dinarasikan dalam klaim […]",Tim Kalimasada,0
"Januari 19, 2023", Krisdayanti dikabarkan masuk penjara,"Hasil periksa fakta Vendra Panji Narasi yang disampaikan video merupakan informasi palsu, faktanya hingga saat artikel ini dibuat, Krisdayanti masih terlihat aktif di sosial medianya. […]",Pemeriksa Fakta Junior,0
"Januari 19, 2023", Laudya Cynthia Bella pindah agama,"Hasil periksa fakta Vendra Panji Faktanya setelah ditelusuri, video tersebut sama sekali tidak menyebutkan bahwa adanya bukti kebenaran mengenai Laudya Cynthia Bella yang berpindah agama. […]",Pemeriksa Fakta Junior,0
"Januari 19, 2023", Mantan CEO Twitter Ditangkap Karena Kasus Pornografi Anak,"Hasil periksa fakta Mochamad Marcell Klaim tersebut salah, faktanya tidak ada bukti penangkapan Parag Agrawal, mantan CEO Twitter. Berita ini pertama kali dibagikan oleh situs […]",Pemeriksa Fakta Junior,0
"Januari 19, 2023", Video Febri Diansyah Diseret Keluar Dalam Persidangan Ferdy Sambo Hingga Mengancam Bunuh Hakim,"Hasil periksa fakta Mochamad Marcell Klaim tersebut salah, faktanya tidak ada informasi kredibel memvalidasi klaim pada judul dan thubnail video yang dibagikan melalui Facebook tersebut. […]",Pemeriksa Fakta Junior,0
"Januari 19, 2023", Video Kapal Malaysia Nekat Masuk ke Indonesia,"Hasil periksa fakta ‘Ainayya Al Fatikhah. Unggahan video dengan klaim bahwa TNI menembak kapal Malaysia yang nekat memasuki wilayah Indonesia adalah konten yang menyesatkan. Faktanya, […]",Pemeriksa Fakta Junior,0
"Januari 18, 2023"," Gambar Tangkapan Layar Artikel Fajar.co.id “8 Parpol Nyatakan Tolak system Pemilu Proporsional Tertutup Hasti Kristiyanto Bilang ; Jangan sekali kali intervensi MK Ketua MK itu Ipar Pak Jokowi, kalian bosa sengsara apapun kami bisa lakukan”","Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut telah disunting pada bagian judul. Faktanya, diketahui bahwa tangkapan layar tersebut berasal dari […]",Pemeriksa Fakta Junior,0
"Januari 18, 2023", Gambar Tangkapan Layar Artikel Fajar.co.id “Penyebab suara Ganjar Pranowo Jeblok di Jatim dan Jabar karena gagal mengentas kan kemiskinan dan banjir”,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut telah disunting pada bagian judul. Faktanya, diketahui bahwa tangkapan layar tersebut berasal dari […]",Pemeriksa Fakta Junior,0
"Januari 18, 2023", Arti Coronavirus dalam Bahasa Latin adalah Serangan Jantung,"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Informasi salah, Google menjelaskan bahwa sejumlah konten mungkin tidak diterjemahkan dengan akurat karena batasan terjemahan perangkat lunak. […]",Tim Kalimasada,0
"Januari 18, 2023", “BEGINILAH PERLAKUAN TKA CINA RRC MENGHAJAR Tenaga Kerja Lokal”,"Bukan terjadi di Indonesia, melainkan di Muang Samut Sakhon, Thailand. Kejadian tersebut merupakan peristiwa di mana perusahaan geng penagih hutang tengah menendang dan memukuli bawahannya […]",Bentang Febrylian,0
"Januari 18, 2023", SURAT PERJANJIAN VERIFIKASI SALDO OLEH BANK INDONESIA,"Bank Indonesia dengan tegas menyatakan surat tersebut bukan dibuat oleh pihaknya, dan patut diwaspadai. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: TANGKAPAN LAYAR SURAT PERJANJIAN […]",Bentang Febrylian,0
"Januari 18, 2023", ERDOGAN TURUN TANGAN…!!! TURKI LUNCURKAN RIBUAN PASUKAN UNTUK BANTU TNI-RUSIA KUASAI PULAU PASIR,"Hasil periksa fakta Putri Lestari. Konten yang dimanipulasi. Video yang diunggah merupakan kumpulan video latihan perang EFES di Turki dengan skala multinasional, latihan perang marinir […]",Tim Kalimasada,0
"Januari 17, 2023"," “ISTANA HANCUR TOTAL, MAHASISWA PAKSA JOKOWI MUNDUR SECARA TIDAK HORMAT”","Hasil periksan fakta Yudho Ardi Informasi yang menyesatkan. Faktanya, Setelah melakukan penelusuran, thumbnail video tersebut merupakan hasil editan dan isi video tersebut adalah potongan dari […]",Tim Kalimasada,0
"Januari 17, 2023", Video Keluarga Cendana Menjemput Tiko,Hasil periksa fakta Siti Lailatul Fitriyah Faktanya sampai saat ini tidak ada bukti yang menunjukkan jika Tiko dan ibunya melakukan tes DNA. Selain itu ayah […],Pemeriksa Fakta Junior,0
"Januari 17, 2023", Video Ferry Irawan Jujur ke Uya Kuya,Hasil periksa fakta Siti Lailatul Fitriyah Unggahan video dengan klaim Ferry Irawan jujur ke Uya Kuya merupakan konten dengan koneksi yang salah yaitu judul tidak […],Pemeriksa Fakta Junior,0
"Januari 17, 2023", “TEMPE DAPAT MENYEBABKAN KANKER”,"Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan. Faktanya, kedelai GMO di Indonesia, termasuk kedelai diawasi dengan ketat dan dinyatakan aman oleh BPOM. Sejauh ini […]",Tim Kalimasada,0
"Januari 17, 2023", Anies Baswedan Dapat Nama Baptis Yohanes dari Gereja,"Hasil periksa fakta Agnes Amungkasari. Bukan nama Baptis. Tokoh Masyarakat Kristen DKI Jakarta, Pendeta Shephard Supit mengonfirmasi bahwa nama Yohanes yang diberikan adalah nama yang […]",Tim Kalimasada,0
"Januari 17, 2023", Anies Baswedan Berikan Dana APBD Rp63 Miliar untuk Istrinya,Hasil periksa fakta Agnes Amungkasari. Klaim Anies Baswedan yang berikan dana APBD untuk istrinya adalah informasi yang salah. Faktanya Pemprov DKI Jakarta menganggarkan belanja hibah […],Tim Kalimasada,0
"Januari 17, 2023", BANTUAN SALDO DANA SENILAI RP2 JUTA DARI PEMERINTAH PERIODE JANUARI 2023,Pihak DANA menyatakan jika hal tersebut tidak benar dan berpotensi adanya percobaan phishing. DANA Indonesia mengimbau masyarakat untuk waspada terhadap segala hal yang mencatut pihaknya. […],Bentang Febrylian,0
"Januari 17, 2023", PT PEGADAIAN LAKUKAN LELANG ONLINE,"PT Pegadaian menyatakan bahwa pihaknya tidak mengadakan lelang secara online. Ditegaskan jika PT Pegadaian hanya melakukan lelang secara offline, yakni dengan datang langsung ke cabang […]",Bentang Febrylian,0
"Januari 17, 2023", Jhonny G Plate Pamit Mundur sebagai Menkominfo,"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Salah, pada 5 Januari 2023, Plate membantah dirinya mundur sebagai Menkominfo. =====KATEGORI: Konteks yang Salah =====NARASI:“Jhonny G […]",Tim Kalimasada,0
"Januari 17, 2023", Gambar Minuman Keras di FIFA 2022,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut tidak berhubungan dengan Piala Dunia FIFA 2022. Faktanya, gambar tersebut diambil tahun 2015 […]",Pemeriksa Fakta Junior,0
"Januari 17, 2023", Video Bule Ojo Dibandingke dalam The Voice Eropa,Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Video tersebut merupakan hasil editing yang mana suara asli penyanyi diganti dengan lagu Ojo Dibandingke. […],Pemeriksa Fakta Junior,0
"Januari 17, 2023", AKUN WHATSAPP WAKIL WALI KOTA TANGERANG SELATAN MEMINTA SEJUMLAH UANG DAN MENJANJIKAN SESUATU,"Pemerintah Kota Tangerang Selatan menyatakan jika akun WhatsApp dengan nomor “+62812-4103-6735” bukan milik Wakil Wali Kota Tangerang Selatan, Pilar Saga Ichsan. KATEGORI: IMPOSTER CONTENT/KONTEN TIRUAN […]",Bentang Febrylian,0
"Januari 16, 2023", Video “VIRAL TERBARU HARI INI PERANG LAWAN AUSTRALIA”,"MENYESATKAN, berisi pembacaan artikel dengan mengganti aspek yang berkaitan dengan konflik Rusia vs Ukraina untuk mengesankan video berkaitan dengan Indonesia, Australia, dan Pulau Pasir. FAKTA: […]",Aribowo Sasmito,0
"Januari 16, 2023", Pesawat Garuda Indonesia mendarat darurat di Iran,"Hasil periksa fakta Arief Putra Ramadhan. Bukan pendaratan pesawat Garuda Indonesia, video tersebut merupakan kumpulan simulasi pendaratan pesawat. Selengkapnya di bagian PENJELASAN dan REFERENSI. ============== […]",Tim Kalimasada,0
"Januari 16, 2023", RONALDO PAMER JERSEY BERLOGO PARTAI GOLKAR,Hasil periksa fakta Pekik Jalu Utomo.Faktanya foto tersebut merupakan foto editan. Dalam foto aslinya menampilkan Ronaldo sedang memegang jersey bertuliskan nama Ronaldo dengan nomor 7 […],Tim Kalimasada,0
"Januari 16, 2023", RONALDO CETAK GOL PERDANA DI KLUB AL-NASSR,Hasil periksa fakta Pekik Jalu Utomo.Faktanya gol tersebut merupakan gol Ronaldo ke Gawang Udinese yang dianulir saat masih membela Juventus. ==== [KATEGORI]: Konteks yang salah […],Tim Kalimasada,0
"Januari 16, 2023", Betrand Peto dipulangkan Ruben Onsu ke NTT,"Hasil periksa fakta Vendra Panji Faktanya isi dari pemberitaan tersebut merupakan informasi yang salah, karena Ruben Onsu tidak melakukan tindakan yang sama seperti yang disebutkan […]",Pemeriksa Fakta Junior,0
"Januari 16, 2023", Video Rusia Mendukung Indonesia dalam Perang Menghadapi Australia,Hasil periksa fakta ‘Ainayya Al Fatikhah. Unggahan video dengan klaim bahwa Rusia akan mendukung Indonesia dalam perang melawan Australia terkait perebutan hak milik Pulau Pasir […],Pemeriksa Fakta Junior,0
"Januari 16, 2023", SURAT EDARAN PENGGALANGAN DANA OLEH DINSOS PROVINSI KALIMANTAN SELATAN,Pihak terkait yakni Dinas Sosial Kalimantan Selatan telah menyatakan jika surat tersebut bukan dibuat oleh pihaknya atau dengan kata lain surat tersebut palsu. Dinsos Kalsel […],Bentang Febrylian,0
"Januari 16, 2023", Kode Verifikasi Tiktok Dikirim Lewat Pesan Whatsapp Nusa Konten Media Perkasa,Hasil Periksa Fakta Dyah Febriyani Modus penipuan baru. TikTok mengirimkan kode verifikasi melalui WhatsApp hanya dari nomer resmi TikTok yang bercentang hijau. ==========[KATEGORI] Konten Palsu […],Tim Kalimasada,0
"Januari 16, 2023"," Indonesia dan Australia Perang, Terdengar Suara Tembakan Dari Sebuah Helikopter",Hasil Periksa Fakta Dyah Febriyani Video tersebut dimanipulasi. Suara tembakan menggunakan audio tambahan di Tiktok yang diambil dari video lain. =========[KATEGORI] Konten yang dimanipulasi =========[NARASI] […],Tim Kalimasada,0
"Januari 16, 2023"," Foto Anak SD Di Purwakarta Main Lato-Lato Hingga Bola Mata Pecah, Mata Buta Sebelah","Hasil Periksa fakta Dyah Febriyani Informasi tidak benar. Berdasarkan keterangan Lurah Sokanegara, tidak ada warganya yang mengalami kebutaan akibat lato-lato. Foto yang beredar belum diketahui […]",Tim Kalimasada,0
"Januari 16, 2023", Video Ibu Norma Risma Diusir Warga,"Hasil Periksa Fakta Dyah Febriyani Video pengusiran Ibu Norma Risma dari rumah adalah salah. Faktanya, video itu adalah pengusiran wanita yang mempunyai 2 suami di […]",Tim Kalimasada,0
"Januari 16, 2023", Polisi Temukan Benda Tak Terduga di Kamar Ibu Eny Ibunda Tiko,Hasil periksa fakta Pandan Wangi Sukma Listyono Putri Video dengan klaim penemuan benda di kamar Ibu Eny yang mengakibatkan tangis Tiko selaku anak angkatnya pecah […],Pemeriksa Fakta Junior,0
"Januari 16, 2023", Video Rozy Mengamuk di Sidang dan Dipenjara 7 Tahun,"Hasil periksa fakta Siti Lailatul Fitriyah Unggahan video dengan klaim bahwa Rozy mengamuk di sidang dan dipenjara tujuh tahun merupakan konten yang menyesatkan. Faktanya, sampai […]",Pemeriksa Fakta Junior,0
"Januari 15, 2023", Video Gempa Terjadi di Nepal 28 Desember 2022,hasil periksa fakta Rahmah an. Faktanya video yang beredar merupakan gabungan dari beberapa video dari tiga negara dan tidak terjadi di tahun 2022. Selengkapnya di […],Pemeriksa Fakta Junior,0
"Januari 15, 2023", Link Hadiah HUT Indomaret ke-34 Senilai Rp7 Juta,hasil periksa fakta Rahmah an. Informasi tersebut salah. Faktanya Indomaret menegaskan kepada #SobatIndomaret melalui postingan di media sosial resminya agar mewaspadai penipuan yang mengatasnamakan Indomaret. […],Pemeriksa Fakta Junior,0
"Januari 15, 2023", Kelapa Muda Bakar Hancurkan Batu Ginjal,"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Informasi salah, tidak ada bukti ilmiah yang menyebutkan kelapa muda bakar dapat menyembuhkan gangguan ginjal, liver, dan […]",Tim Kalimasada,0
"Januari 15, 2023"," Raffi Ahmad dan Baim Wong Sumbang 1,2 M Untuk Indra Bekti","Hasil periksa fakta Siti Lailatul Fitriyah Unggahan video dengan klaim Raffi dan Baim sumbang 1,2M, Nikita Mirzani sebut hanya pencitraan merupakan konten dengan koneksi yang […]",Pemeriksa Fakta Junior,0
"Januari 15, 2023", WhatsApp Kini Bisa Kirim Chat Tanpa Koneksi Internet!,"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada)  Salah, dalam berita aslinya disebutkan bahwa dukungan proxy WhatsApp akan memungkinkan pengguna untuk terhubung ke WhatsApp dalam […]",Tim Kalimasada,0
